                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     300                                     1018                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.0770325379563984E+007                  3.1746956493220878E+003                  2.5669304327528702E+004                  4.1437604342113416E+004                  1.0292533347869735E+001                 -5.9018724225699177E+000                  2.3592572900416656E-003                  1.3443970826874562E-014                  9.7825334651400886E-001                  2.4062438733716765E-004                  1.2779840307428743E-002                  2.0468524803941114E-004                  2.0850244238750366E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  7.5767549576177569E+000                  2.2449835014919456E-004                  7.1244898887527111E+000                  2.3926647009364442E-002                  9.0252628763918194E-002                  9.1917685709149266E-002                  3.1275366358125556E-002                  3.1032541444844370E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.5328645364109150E+004                  1.2423572656895987E+004                  3.6199003871358861E+006                  3.9509628107788449E+004                  3.9509628107788471E+004                  6.8582749672723737E-020                  2.6883157315077883E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.3988562019812838E+014                               "r22.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231128"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                 tri_alfa 
                                       1                  1.5000000000000002E+001                  1.0125222827885274E+000                  4.4096502691786297E+000                 -9.3327427023825180E+000                  3.4179947183722832E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.8155819537094991E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  1.0125162420432690E+000                  4.4103402845863995E+000                 -9.3279587776124515E+000                  3.4223337563083005E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.8910748804952104E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999956122E+001                  1.0125047386068307E+000                  4.4110198846731494E+000                 -9.3233080859889164E+000                  3.4265757207561007E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.9652668330232167E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999941682E+001                  1.0124990478149776E+000                  4.4114721701096986E+000                 -9.3202470815238190E+000                  3.4293809985807546E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0145340481366837E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999927242E+001                  1.0124933967707075E+000                  4.4121494107538100E+000                 -9.3157133475628804E+000                  3.4335554456875346E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.0881460529666003E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999898362E+001                  1.0124822114040277E+000                  4.4135555670899924E+000                 -9.3064829168249386E+000                  3.4421263063915060E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.2404121046202032E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999836994E+001                  1.0124589395805059E+000                  4.4155119631936453E+000                 -9.2940179315676321E+000                  3.4538507373512419E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.4512398084374779E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999772017E+001                  1.0124349920992350E+000                  4.4180072780799220E+000                 -9.2787265564435586E+000                  3.4684775292975489E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.7182750702247488E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999999674550E+001                  1.0124003066219391E+000                  4.4204761484419111E+000                 -9.2641805884142414E+000                  3.4826321560014439E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.9811697113850043E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4999999999609571E+001                  1.0123779402250892E+000                  4.4230846002681057E+000                 -9.2494344000300615E+000                  3.4972415877944751E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.2568248032417651E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4999999999501274E+001                  1.0123419001077139E+000                  4.4271016589256655E+000                 -9.2278020477950928E+000                  3.5191353503841838E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  8.6785251130873420E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.4999999999338829E+001                  1.0122904511790265E+000                  4.4318198864358402E+000                 -9.2038155405130695E+000                  3.5440407962056897E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  9.1713444357264678E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4999999999176383E+001                  1.0122417499350920E+000                  4.4359719203880772E+000                 -9.1838320144174048E+000                  3.5653056600095110E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.6032231113508520E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.4999999999046427E+001                  1.0122045300183229E+000                  4.4395924251634513E+000                 -9.1672049842437389E+000                  3.5833775117484961E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9780221691037829E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.4999999998916474E+001                  1.0121686990996006E+000                  4.4422602213059736E+000                 -9.1553495481713902E+000                  3.5964586537854384E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0254162645377166E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
