                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     250                                      939                  1.5000000000000000E+001                  2.0000000000000000E-002                  6.5418512825333970E+006                  1.6695696042324611E+005                  2.8349269865155140E+004                  2.7700889289714982E+004                  6.8994784165704814E+000                 -6.0482597465406069E+000                  4.0195199800664233E-001                  1.5804088127745210E-008                  5.7856323528346698E-001                  1.5122437145260271E-004                  1.2306957375427472E-002                  8.6432290579172076E-004                  2.0850244238750366E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  8.9867571584764860E+000                  2.1215734867555298E-004                  5.7141687901435994E+000                  2.3848890104532720E-002                  8.8115390278793018E-002                  9.4463919850972966E-002                  3.1275366358125591E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6831257279436984E+004                  2.7723844506257970E+004                  5.4149886103365384E+006                  2.7728708489747351E+004                  2.7728708489747372E+004                  2.3365472188793121E-028                  1.8900721847332245E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.0644512603367594E+014                               "r22.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231128"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                 tri_alfa 
                                       1                  1.5000000000000002E+001                  8.3881626039417101E-001                  4.4531910773383183E+000                 -9.0927656218416573E+000                  3.6590683247677891E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1843656068547626E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  8.3880471949203084E-001                  4.4550855443753914E+000                 -9.0798635724111119E+000                  3.6712922575747777E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2200796792600418E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999956122E+001                  8.3878314790678699E-001                  4.4569502173042270E+000                 -9.0676542254726531E+000                  3.6830340252587734E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2548675351418563E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999941682E+001                  8.3877265995195127E-001                  4.4581893992307293E+000                 -9.0597870018874360E+000                  3.6906898674916997E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.2778071998799222E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999927242E+001                  8.3876235953588774E-001                  4.4600419490001384E+000                 -9.0483703072846637E+000                  3.7019274330825014E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3118444837807343E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999898362E+001                  8.3874229109555321E-001                  4.4624996459840736E+000                 -9.0338171631309780E+000                  3.7164750043421417E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.3565503632454822E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999869486E+001                  8.3872288135659134E-001                  4.4650942081631246E+000                 -9.0191269280096495E+000                  3.7314184396423706E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.4032226712246613E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999836998E+001                  8.3870176870574364E-001                  4.4678210311741484E+000                 -9.0043646746900077E+000                  3.7467026729805348E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.4517414981938501E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999999804507E+001                  8.3868135871554195E-001                  4.4705257229438038E+000                 -8.9903474675821418E+000                  3.7614699704800310E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.4993634792832957E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
